customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
5736-YEJAX,0,0,0,69,0,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),5502.55,1
5457-COLHT,0,0,0,69,0,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),5542.55,1
5930-GBIWP,0,0,1,69,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),5553.25,1
9110-HSGTV,1,0,1,69,0,No,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),5555.3,1
8645-KOMJQ,0,0,0,69,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),5601.4,1
3865-ZYKAD,0,1,1,69,0,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),5785.65,1
0197-PNKNK,1,0,0,69,0,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),5848.6,1
1170-SASML,1,0,1,69,0,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),5869.4,1
9135-MGVPY,0,0,1,69,0,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,5878.9,1
0383-CLDDA,1,0,1,69,0,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),5897.4,1
8707-RMEZH,1,1,1,69,0,No,Yes,No,No,Yes,One year,1,Credit card (automatic),6055.55,1
1891-FZYSA,0,1,1,69,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,6143.15,0
2885-HIJDH,0,0,0,69,0,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),6194.1,1
8413-YNHNV,0,0,1,69,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,6322.1,1
8755-IWJHN,0,1,1,69,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),6382,1
7710-JSYOA,1,0,0,69,0,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),6398.05,1
9589-ABEPT,0,0,1,69,0,Yes,Yes,No,Yes,No,Two year,0,Mailed check,6460.55,1
1063-DHQJF,0,0,0,69,0,No,Yes,No,Yes,No,Two year,0,Mailed check,6480.9,1
6265-SXWBU,0,0,0,69,0,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),6511.25,1
6244-BESBM,0,0,0,69,0,No,No,No,Yes,Yes,Two year,0,Credit card (automatic),6671.7,1
0727-BNRLG,0,0,1,69,0,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),6743.55,1
8905-IAZPF,1,0,1,69,0,No,Yes,No,No,Yes,One year,0,Credit card (automatic),6744.2,1
6227-FBDXH,0,0,1,69,0,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),6841.45,1
4419-UJMUS,0,0,0,69,0,Yes,No,No,Yes,Yes,Two year,0,Electronic check,6856.45,1
3705-RHRFR,1,0,1,69,0,Yes,No,No,No,Yes,Two year,1,Bank transfer (automatic),6875.35,1
6048-UWKAL,1,1,1,69,0,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),6998.95,1
0979-PHULV,0,0,0,69,0,Yes,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),7007.6,0
7036-TYDEC,1,0,1,69,0,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,7028.5,1
8634-CILSZ,0,0,1,69,0,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),7220.35,0
1090-PYKCI,1,0,0,69,0,Yes,Yes,Yes,Yes,No,One year,0,Credit card (automatic),7234.8,1
6050-FFXES,1,0,1,69,0,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),7240.65,1
7718-UPSKJ,1,0,1,69,0,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),7251.9,1
5161-UBZXI,0,0,0,69,0,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),7261.75,1
6305-YLBMM,0,0,1,69,0,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),7262,0
6837-HAEVO,0,0,0,69,0,Yes,Yes,Yes,No,Yes,Two year,0,Electronic check,7297.75,1
8565-HBFNN,0,0,1,69,0,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),7317.1,1
5440-FLBQG,0,1,1,69,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7318.2,0
5748-RNCJT,0,0,1,69,0,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7348.8,0
5440-VHLUL,0,0,1,69,0,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),7386.05,1
2988-QRAJY,0,0,1,69,0,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),7430.75,1
5502-RLUYV,1,0,0,69,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,7446.9,0
7519-JTWQH,1,0,1,69,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7455.45,1
4627-MIHJH,1,1,1,69,0,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),7467.55,1
8213-TAZPM,1,0,0,69,0,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),7493.05,1
4476-OSWTN,0,1,1,69,0,Yes,No,Yes,Yes,Yes,One year,0,Mailed check,7610.1,1
0136-IFMYD,0,1,1,69,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,7634.25,1
5375-XLDOF,0,0,0,69,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7665.8,1
6993-YGFJV,0,0,1,69,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7806.5,1
3655-SNQYZ,1,0,0,69,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),7895.15,1
0106-UGRDO,1,0,1,69,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,8182.85,1
8966-SNIZF,1,0,1,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1303.5,1
8285-ABVLB,1,0,1,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1328.35,1
7706-YLMQA,1,0,1,70,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),1341.5,1
1403-GYAFU,0,0,0,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1360.25,1
8750-QWZAJ,1,0,0,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1378.75,1
0505-SPOOW,1,0,1,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1397.65,1
0613-WUXUM,1,0,0,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,1401.4,1
5902-WBLSE,1,0,0,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1411.2,1
6060-QBMGV,0,0,1,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1433.8,1
4957-SREEC,0,0,0,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1458.1,1
2900-PHPLN,1,1,1,70,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1462.05,1
1299-AURJA,1,0,0,70,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1685.9,1
3810-PJUHR,0,0,0,70,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1715.15,1
4589-IUAJB,0,0,1,70,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1724.15,1
6963-KQYQB,1,0,0,70,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1764.75,1
5854-KSRBJ,0,0,0,70,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1782.05,1
0394-YONDK,0,0,0,70,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1790.15,1
9067-YGSCA,1,0,1,70,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),1856.4,1
6010-DDPPW,0,0,1,70,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1940.85,1
8207-VVMYB,1,0,1,70,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),2006.95,1
8242-PDSGJ,0,0,1,70,1,No phone service,No,Yes,Yes,No,Two year,0,Credit card (automatic),2692.75,1
2996-XAUVF,0,0,1,70,1,No phone service,No,No,Yes,Yes,Two year,0,Mailed check,2799.75,1
1282-IHQAC,0,1,1,70,1,No phone service,Yes,Yes,No,No,One year,0,Credit card (automatic),3011.65,1
0562-KBDVM,1,0,1,70,1,No phone service,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),3058.15,1
7136-RVDTZ,0,1,1,70,1,No phone service,No,No,No,Yes,One year,0,Electronic check,3264.45,0
4312-GVYNH,1,0,1,70,1,No phone service,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),3370.2,1
0848-SOMKO,0,0,1,70,1,No phone service,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),3442.8,1
3181-VTHOE,0,0,1,70,1,No phone service,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),3635.15,1
0214-JHPFW,1,0,1,70,1,No phone service,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),4039.3,1
8821-KVZKQ,1,0,0,70,1,No phone service,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),4113.15,1
7781-EWARA,0,0,0,70,1,No phone service,Yes,Yes,Yes,Yes,One year,1,Electronic check,4138.7,1
1459-QNFQT,0,0,0,70,1,No phone service,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),4144.8,1
1837-YQUCE,1,0,1,70,1,No phone service,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),4214.25,1
2535-PBCGC,1,0,1,70,1,No phone service,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),4504.9,1
8590-YFFQO,0,0,1,70,0,No,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),4523.25,1
3957-HHLMR,1,0,0,70,0,Yes,No,No,No,Yes,One year,1,Bank transfer (automatic),4543.15,1
8597-CTXVJ,0,0,0,70,0,Yes,Yes,No,Yes,No,One year,1,Bank transfer (automatic),4551.5,1
5208-FVQKB,0,0,1,70,0,No,Yes,No,Yes,Yes,Two year,1,Mailed check,4664.15,1
3512-IZIKN,1,0,1,70,0,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),4759.75,0
4915-BFSXL,0,0,0,70,0,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),4858.7,1
9489-DEDVP,1,0,0,70,0,Yes,Yes,No,No,No,Two year,0,Credit card (automatic),4872.35,1
9769-TSBZE,1,0,0,70,0,Yes,Yes,No,Yes,No,Two year,1,Electronic check,4891.5,1
0707-HOVVN,1,1,1,70,0,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),5212.65,1
3487-EARAT,1,0,0,70,0,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),5222.3,1
6870-ZWMNX,0,0,1,70,0,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),5264.25,1
6953-PBDIN,0,0,1,70,0,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),5265.55,1
6586-MYGKD,0,0,1,70,0,Yes,No,No,Yes,Yes,Two year,0,Credit card (automatic),5289.8,1
4654-ULTTN,0,0,1,70,0,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),5315.8,1
5671-RQRLP,1,1,1,70,0,Yes,No,No,No,No,Two year,0,Credit card (automatic),5411.4,1
9481-WHGWY,1,0,0,70,0,No,No,No,Yes,Yes,Two year,1,Credit card (automatic),5437.75,1
1492-KGETH,0,0,0,70,0,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),5445.95,1
6248-TKCQV,1,0,0,70,0,Yes,No,No,Yes,Yes,Two year,0,Bank transfer (automatic),5460.2,1
8205-VSLRB,0,0,1,70,0,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),5498.2,1
8469-SNFFH,0,0,1,70,0,Yes,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),5528.9,1
5915-ANOEI,0,0,1,70,0,Yes,Yes,Yes,Yes,No,Two year,1,Mailed check,5536.5,1
7560-QJAVJ,1,0,1,70,0,No,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),5589.45,1
9477-LGWQI,0,0,0,70,0,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),5600.15,1
6439-PKTRR,1,0,0,70,0,Yes,Yes,Yes,Yes,No,Two year,1,Electronic check,5617.95,1
1414-YADCW,0,0,1,70,0,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),5706.2,1
5816-JMLGY,1,0,0,70,0,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),5717.85,1
7639-OPLNG,0,0,0,70,0,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),5731.85,1
3486-HOOGQ,1,0,0,70,0,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),5743.3,1
2126-GSEGL,1,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),5917.55,1
6732-VAILE,0,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),5931.75,1
6695-AMZUF,1,0,1,70,0,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),5950.2,1
9530-GRMJG,0,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,5979.7,1
4178-EGMON,0,0,1,70,0,Yes,Yes,No,Yes,No,Two year,0,Credit card (automatic),5986.45,1
2987-BJXIK,1,0,1,70,0,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,5991.05,1
6122-LJADA,0,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),6237.05,1
9415-ZNBSX,1,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),6293.2,1
6963-EZQEE,0,1,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),6306.5,1
1568-BEKZM,0,1,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),6333.4,1
4701-LKOZD,1,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),6367.2,1
5504-WSIUR,1,0,1,70,0,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),6385.95,1
2988-GBIVW,1,1,1,70,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,6470.1,1
2000-DHJUY,1,1,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),6474.45,1
2225-ZRGSG,1,0,0,70,0,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),6579.05,0
7080-TNUWP,0,0,1,70,0,Yes,Yes,Yes,No,No,One year,0,Bank transfer (automatic),6602.9,1
5740-YHGTW,0,0,0,70,0,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),6669.05,1
9402-CXWPL,1,0,1,70,0,Yes,Yes,No,No,Yes,One year,1,Electronic check,6838.6,1
4686-GEFRM,0,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),6858.9,1
8174-TBVCF,1,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),6859.05,1
6797-LNAQX,0,0,0,70,0,Yes,Yes,No,No,Yes,Two year,1,Bank transfer (automatic),6859.5,0
1325-USMEC,0,0,1,70,0,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),6944.5,1
0326-VDYXE,1,0,1,70,0,Yes,No,Yes,No,Yes,One year,0,Electronic check,6982.5,1
5453-YBTWV,0,0,0,70,0,No,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),6994.8,1
2623-DRYAM,1,0,1,70,0,Yes,No,Yes,No,Yes,One year,0,Electronic check,7069.3,1
2521-NPUZR,0,0,1,70,0,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),7085.5,1
4550-VBOFE,0,1,1,70,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,7101.5,0
7208-PSIHR,1,0,1,70,0,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7188.5,1
4323-OHFOW,1,1,1,70,0,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),7195.35,1
4853-RULSV,0,0,1,70,0,Yes,No,No,Yes,Yes,Two year,0,Credit card (automatic),7250.15,0
0100-DUVFC,0,1,1,70,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,7308.95,1
3597-YASZG,1,1,1,70,0,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),7349.35,1
6050-IJRHS,1,0,0,70,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,7397,1
6994-FGRHH,0,0,0,70,0,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,7475.1,1
9844-FELAJ,1,1,0,70,0,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,7475.85,1
1576-PFZIW,0,1,1,70,0,No,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),7511.9,1
0748-RDGGM,0,0,1,70,0,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),7534.65,0
5804-HYIEZ,0,0,0,70,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,7554.05,1
1984-FCOWB,1,0,1,70,0,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,7674.55,0
8707-HOEDG,1,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,7689.8,1
7176-WRTNX,0,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7711.25,1
4806-DXQCE,1,1,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,7714.65,1
1555-DJEQW,1,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7723.9,0
8071-SBTRN,1,0,1,70,0,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,7737.55,1
6297-NOOPG,1,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,7752.05,1
7055-JCGNI,1,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),7795.95,1
4393-GEADV,0,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),7842.3,1
3870-SPZSI,1,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),7869.05,1
0530-IJVDB,0,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,7882.5,1
1679-JRFBR,1,0,0,70,0,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),7930.55,1
2368-GAKKQ,1,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7939.25,1
1444-VVSGW,0,0,1,70,0,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),7968.85,0
0907-HQNTS,1,1,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),7987.6,1
0201-OAMXR,1,0,1,70,0,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),8127.6,0
3795-CAWEX,0,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),8152.3,1
7929-SKFGK,0,0,1,70,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),8244.3,1
3396-DKDEL,1,0,0,70,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),8250,1
4086-WITJG,0,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1301.1,1
4817-KEQSP,1,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1326.35,1
3973-SKMLN,0,0,1,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1355.1,1
0825-CPPQH,1,0,1,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1372.45,1
3279-DYZQM,0,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1378.45,1
1591-XWLGB,1,0,1,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1379.6,1
2718-YSKCS,0,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1387.45,1
3996-ZNWYK,0,1,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1388.45,1
3642-BYHDO,1,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1389.35,1
0264-CNITK,1,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1389.6,1
0831-JNISG,0,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1396.25,1
1052-QJIBV,1,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1397.3,1
3173-WSSUE,1,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1415.85,1
7602-DBTOU,1,0,1,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1416.5,1
6892-BOGQE,1,0,1,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1493.2,1
8229-BUJHX,1,0,0,71,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1500.95,1
5324-KTGCG,0,0,1,71,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,1539.75,1
0562-HKHML,0,0,0,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1626.4,1
9365-CSLBQ,0,0,0,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1654.6,1
1555-HAPSU,1,0,0,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1663.5,1
7161-DFHUF,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1672.1,1
3612-YVGSJ,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1681.6,1
4565-NLZBV,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1710.15,1
5406-KGRMX,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,1719.15,1
9964-WBQDJ,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1725.4,1
5846-ABOBJ,0,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1730.65,1
7014-ZZXAW,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1732.95,1
9153-BTBVV,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1753,1
1131-QQZEB,0,1,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1756.2,1
5699-BNCAS,0,1,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,1766.75,1
1635-NZATJ,0,1,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1789.65,1
2961-VNFKL,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1801.9,1
7711-GQBZC,1,0,0,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1810.55,1
3261-CQXOL,1,0,0,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1813.35,1
9668-PUGNU,0,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,1816.2,1
4443-EMBNA,1,0,1,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1836.9,1
0174-QRVVY,0,0,0,71,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1847.55,1
